file_base,cluster,time_min,cytokine,TSNE1,TSNE2
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,15,30,IL15,-0.00433545116385355,15.2248433188719
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,11,30,IL15,40.0714555773084,-1.3252585520838
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,7,30,IL15,-4.08404396799587,17.2732369797704
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,6,30,IL15,-9.09970941004526,21.399266485573
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,10,30,IL15,-8.97442829489995,20.4642742227777
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,2,30,IL15,8.97934882339514,13.924563089945
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,12,30,IL15,20.4134435235813,9.18815101010911
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,14,30,IL15,-0.0262347073639998,15.2169954498415
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,19,30,IL15,20.3514603044417,7.33165785035909
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,9,30,IL15,26.5772430463038,23.5559837215163
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,4,30,IL15,29.1728760304006,-20.9570273281509
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,5,30,IL15,21.6765320896676,-5.69857417876353
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,1,30,IL15,20.7348128519899,5.35180315565881
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,13,30,IL15,-1.83658379800039,16.6604307098198
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,18,30,IL15,22.3618558139057,-1.65454562869721
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,8,30,IL15,21.8705407611072,2.36649736313476
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,20,30,IL15,5.95785527845948,-42.5986440769138
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_30min.fcs,17,30,IL15,21.9651312396647,2.32368588896571
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,11,5,IL15,38.9025083576783,-2.03524557235708
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,2,5,IL15,27.1887892792872,6.34343073692242
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,13,5,IL15,-3.81094873213935,11.9147084677003
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,7,5,IL15,8.42595801483057,13.2684827855468
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,16,5,IL15,1.79697049077567,22.0503423717196
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,19,5,IL15,21.2768548037424,7.6698996999738
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,15,5,IL15,6.74689555801068,18.9607819562496
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,3,5,IL15,-13.3013734418014,28.8067500546107
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,6,5,IL15,0.566793100836508,23.4828914895614
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,10,5,IL15,0.568886767210435,30.0719954673168
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,14,5,IL15,20.3792119761569,8.27139323746992
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,4,5,IL15,28.3419957654846,-22.3825017705903
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,8,5,IL15,25.973665127102,3.25485124160894
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,9,5,IL15,7.12638663047941,19.0400371561552
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,12,5,IL15,20.8944916821849,8.25563430569375
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,17,5,IL15,20.4191609672269,5.82231314535327
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,1,5,IL15,29.4611003433112,5.32422958844644
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,5,5,IL15,22.0386148294081,-11.6488618680455
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,20,5,IL15,7.20835800701896,-40.7523421723964
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_5min.fcs,18,5,IL15,26.4217685768004,-10.6932413184766
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,3,60,IL15,-32.6892966820053,12.3472351728242
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,7,60,IL15,-25.9944384320676,7.02076300405816
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,6,60,IL15,-26.3396048863815,7.07024668032553
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,19,60,IL15,-12.8036905760498,-2.52874808314257
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,8,60,IL15,-12.9151833987883,-2.5044629614588
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,16,60,IL15,-28.1924335305308,6.87673510629851
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,11,60,IL15,-6.62023747017733,3.97961801315302
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,15,60,IL15,-23.5727081113797,0.811889243027749
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,10,60,IL15,-26.2240487010028,7.63313766170915
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,13,60,IL15,-25.7279473699694,7.47688133121557
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,12,60,IL15,-12.6638236621639,-2.41339456930418
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,5,60,IL15,-7.88865750201689,2.35628959303678
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,14,60,IL15,-23.7681552227327,0.912748034498358
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,1,60,IL15,-13.0456952278013,-3.00764639745433
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,4,60,IL15,18.7666829458502,-23.5907981584556
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,17,60,IL15,-12.5600128851692,-2.2748705780721
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,20,60,IL15,5.33574414824279,-42.9153600695797
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,18,60,IL15,25.0540604667548,-1.92954568188759
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,2,60,IL15,-15.7515341938775,3.11925014875224
Batch_2_20250918_pTCR_cHCV_Sample8_P4_CD3.28 IL15_60min.fcs,9,60,IL15,-23.6565901190064,0.887897597510877
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,16,0,IL21,-8.62591743630771,15.2477093205019
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,9,0,IL21,-0.0200647013354367,6.32119043088857
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,15,0,IL21,1.22013049930153,6.25289645945707
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,3,0,IL21,-14.711545790758,16.2143220389633
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,19,0,IL21,11.2483599464233,-0.956989622479682
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,6,0,IL21,-16.8060128057813,16.1326653391292
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,12,0,IL21,9.18269953179048,4.48160340598703
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,7,0,IL21,-8.50986173712034,12.0757916737733
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,11,0,IL21,3.15759513785891,5.28227854226349
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,20,0,IL21,5.61034457336989,-45.5931950379368
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,14,0,IL21,0.0393382604587016,5.9026905441937
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,1,0,IL21,-7.77899235790099,14.3190755436641
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,13,0,IL21,-8.03071044079752,11.1903350265482
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,4,0,IL21,17.4586394690291,-10.707268960176
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,2,0,IL21,-5.3446020644696,10.3178411722136
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,8,0,IL21,11.5156022499399,23.9681045019376
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,10,0,IL21,-11.0830796762243,14.6598854530905
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,5,0,IL21,18.6656241207703,-6.66100242968984
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,18,0,IL21,3.58426571640135,4.52738028215976
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_0min.fcs,17,0,IL21,18.2597240095092,4.66245193618294
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,15,10,IL21,4.76774494537013,5.35434622251131
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,14,10,IL21,0.110314155233109,5.99345653321248
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,16,10,IL21,-8.35741888079025,14.5774816446417
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,9,10,IL21,2.77659758163243,6.60894808833486
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,5,10,IL21,18.7322641981077,-6.73654628806846
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,6,10,IL21,-16.6860291686152,16.1118552996032
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,20,10,IL21,7.43002157029679,-45.7102917235472
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,7,10,IL21,-8.40376246445232,11.9793847030101
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,1,10,IL21,-4.88858008120066,8.08979327349189
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,11,10,IL21,3.25437118044116,5.32485189615028
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,3,10,IL21,-13.8316867345511,16.0274110648328
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,19,10,IL21,12.2887471170756,-1.35386374661282
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,2,10,IL21,-4.53886683070937,7.78348009316475
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,12,10,IL21,8.4971905115947,4.71536048555998
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,10,10,IL21,-2.14682876316146,10.570941034978
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,4,10,IL21,29.5394813852328,-20.1873107735318
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,13,10,IL21,12.6700982715352,-7.83828734595916
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,18,10,IL21,6.25209348692879,-8.07273571108367
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,8,10,IL21,7.55038246446525,3.91829268327442
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_10min.fcs,17,10,IL21,14.3751496346632,7.31532688908217
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,15,15,IL21,4.77386141596437,5.30452380508781
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,19,15,IL21,12.5695652362536,-1.04358205211117
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,6,15,IL21,-16.4261871204226,15.9796602051981
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,4,15,IL21,29.2216515091197,-21.7541095176286
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,14,15,IL21,1.14923598607591,6.34755518025412
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,16,15,IL21,-8.67166524522131,14.8648081556389
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,7,15,IL21,-7.96596656455029,11.7869220418633
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,1,15,IL21,-5.20299804592259,7.90723390773133
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,3,15,IL21,-13.7970682262859,16.0153506762781
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,2,15,IL21,-4.47089936196622,9.31277705337363
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,5,15,IL21,17.2026509704105,-6.34786887749383
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,12,15,IL21,8.52858393875747,4.93390265635681
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,11,15,IL21,6.60869313454397,-4.05326362735567
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,10,15,IL21,-6.41906933771518,11.0630588029279
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,8,15,IL21,6.21653168413584,4.84486356003594
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,9,15,IL21,2.57708130704699,6.56700806402281
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,13,15,IL21,-12.4492811542957,21.5707983179769
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,17,15,IL21,12.4734810963522,21.8403200290704
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,18,15,IL21,15.0939318316932,4.76795680002606
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_15min.fcs,20,15,IL21,9.86160212980708,-41.5289727601266
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,16,2,IL21,-8.64647626120346,15.1831954339103
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,14,2,IL21,0.0913232594745322,6.0533344381041
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,4,2,IL21,29.8140485892049,-19.7608375287693
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,19,2,IL21,12.202600160794,-1.38640467011593
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,12,2,IL21,9.69307252316355,4.19540190501812
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,3,2,IL21,-13.986165898459,16.1920881498289
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,1,2,IL21,-4.40462790551475,9.1171955540688
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,9,2,IL21,2.48730291262533,6.77675751927063
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,7,2,IL21,-8.34427857912455,11.9761223991527
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,15,2,IL21,4.99026085391308,5.36445413155864
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,13,2,IL21,-7.04605287574386,13.8005481289622
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,6,2,IL21,-16.7656519423878,16.1405060912464
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,5,2,IL21,14.6608145933534,-4.71086991870573
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,10,2,IL21,-16.9892533390103,16.5843417058125
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,11,2,IL21,3.37540181776208,5.42953337883501
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,2,2,IL21,-4.51651848245464,9.6719935998385
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,8,2,IL21,1.70817246220556,4.01165606441935
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,20,2,IL21,7.57385095321982,-41.3571615628201
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,18,2,IL21,14.3536707233089,3.85512804153145
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_2min.fcs,17,2,IL21,-9.27656094581411,3.35207251551231
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,6,30,IL21,-16.8037677172424,16.0229471922826
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,15,30,IL21,4.87118664143041,4.85152476989089
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,3,30,IL21,-14.0526489060814,16.0010609594474
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,14,30,IL21,-0.521586722563761,6.02648375189482
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,16,30,IL21,-8.86115284504487,14.8093831317622
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,19,30,IL21,12.7204531706692,-0.555200792039801
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,11,30,IL21,6.90407595329801,-3.90938513839579
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,2,30,IL21,-7.88880546119386,3.28072557486587
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,10,30,IL21,0.0640144663050535,8.01497056709925
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,9,30,IL21,1.7319615934392,6.27983932150509
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,7,30,IL21,-10.246980019932,13.904251759414
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,12,30,IL21,8.36696089038983,4.95474800268459
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,4,30,IL21,25.7696233793768,-17.9805158724624
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,1,30,IL21,-5.18656862924242,7.93332017777002
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,5,30,IL21,17.6314222223153,-6.42784021194544
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,18,30,IL21,12.0617463904886,1.86953487200189
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,8,30,IL21,6.99769695264068,8.05805724095385
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,17,30,IL21,12.4536615049923,-0.0797399417812189
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,13,30,IL21,-9.80808239721131,13.2134333925727
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_30min.fcs,20,30,IL21,10.5054536783966,-40.6117919877978
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,16,5,IL21,-8.54519527613271,14.808539216546
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,14,5,IL21,-0.207330634769614,6.05447555347418
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,19,5,IL21,12.2128612991367,-1.4470646176153
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,6,5,IL21,-16.7364162834868,16.0843520384236
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,3,5,IL21,-14.3050514641525,16.2382863787952
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,15,5,IL21,4.67928937585241,5.29007152655689
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,5,5,IL21,16.9473021695311,-6.36813887171436
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,1,5,IL21,-4.48748738414534,8.82968271174292
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,13,5,IL21,-2.23912552091957,0.643894681589869
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,7,5,IL21,-8.41207553335249,12.0198263059696
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,9,5,IL21,4.60896572126698,5.78967005230054
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,2,5,IL21,10.8963604974535,14.9636978662532
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,10,5,IL21,-9.52703828069118,14.9374937986111
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,11,5,IL21,6.77860727804441,-4.03002629631987
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,12,5,IL21,9.74877457983187,4.18236559489427
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,8,5,IL21,4.65465053516649,7.79174860888774
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,4,5,IL21,33.701849487758,-9.42204600030138
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,20,5,IL21,6.253672777602,-8.14562005600901
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,18,5,IL21,16.7410975075009,-16.1389494064537
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_5min.fcs,17,5,IL21,-0.457003705610643,4.82012546443825
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,6,60,IL21,-28.1720601761911,10.4842463645674
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,14,60,IL21,-27.4805841403525,7.70287725839678
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,16,60,IL21,-28.0301256385444,9.37907869430612
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,19,60,IL21,-20.2842673622315,-1.17917175823052
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,9,60,IL21,-24.1956895125582,3.15186218102153
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,8,60,IL21,-23.2578563624158,2.67351551923521
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,15,60,IL21,-24.3207862233417,3.37317368700934
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,20,60,IL21,7.11031316942626,-45.0238015715492
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,1,60,IL21,-25.51624472755,3.88127936929672
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,11,60,IL21,-24.4718148860669,4.33320779332154
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,7,60,IL21,-28.0392567589993,9.41327530506542
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,2,60,IL21,-25.2882732821874,4.20372461073408
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,10,60,IL21,-28.1439752331873,10.396593682054
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,3,60,IL21,-28.1174684231845,9.76692679221326
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,18,60,IL21,-18.1225814137363,-1.4903915113512
Batch_2_20250918_pTCR_cHCV_Sample9_P1_CD3.28 PAC IL21_60min.fcs,12,60,IL21,-23.9050572575291,3.58169647541521
